Block Number,Sender,Receiver,Value,Type
21109549,0xdb4e79414210327393c0571f060df982c87c8bde,0x6a000f20005980200259b80c5102003040001068,0x0,0x0
21109549,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1ae3f070f,0x2
21109549,0xdc8367b049ebd3c343d9035074b23e42b7d05fcc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x2
21109549,0xdc8367b049ebd3c343d9035074b23e42b7d05fcc,0x1111111254eeb25477b68fb85ed929f73a960582,0x0,0x2
21109549,0x4b061f2c033d9ea1d5241b8b1017f30c6f8a44ee,0x881d40237659c251811cec9c364ef91dc08d300c,0x14d1120d7b160000,0x2
21109549,0xd8bab48a8ae200c4b1465e48c082d8162009c18e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x0,0x2
21109549,0x8401abf78b098c0742da87ab258d8055fee73806,0xb517850510997a34b4ddc8c3797b4f83fad510c4,0x16345785d8a0000,0x2
21109549,0xa04754d2ed569e9e65704e85c3d46d4030fb6f85,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x6a94d74f430000,0x2
21109549,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x2046ed50f,0x2
21109549,0x3d9aae030b9661e3605b3acb5d0385ede221a0cc,0x68d3a973e7272eb388022a5c6518d9b2a2e66fbf,0x1421b2d,0x2
21109549,0x3d9aae030b9661e3605b3acb5d0385ede221a0cc,0x68d3a973e7272eb388022a5c6518d9b2a2e66fbf,0x1421b2d,0x2
21109549,0x3d9aae030b9661e3605b3acb5d0385ede221a0cc,0x68d3a973e7272eb388022a5c6518d9b2a2e66fbf,0x1421b2d,0x2
21109549,0x3d9aae030b9661e3605b3acb5d0385ede221a0cc,0x68d3a973e7272eb388022a5c6518d9b2a2e66fbf,0x1421b2d,0x2
21109549,0xa0cb8b87689a8d570d65ad6a63601c0abf014890,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0x0,0x2
21109549,0x4ea556eb50d9503d05719fff161f78fa8c0dca11,0x3a10dc1a145da500d5fba38b9ec49c8ff11a981f,0x0,0x2
21109549,0x382244716af04a3a64093cace61a5af0032dfd48,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0x0,0x2
21109549,0x7e89ea913ea12945a63124c548c98d73b071166f,0x73a8a6f5d9762ea5f1de193ec19cdf476c7e86b1,0x0,0x2
21109549,0x93907de38066d70109935732757b625d636e47b6,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0x0,0x2
21109549,0x8abe493e1f25106bf319ffc9aa4b50354445bcd9,0x881d40237659c251811cec9c364ef91dc08d300c,0x31bced02db0000,0x2
21109549,0x6e3b2b6c08080f1aba2515fefcdd68817865072b,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x58d15e17628000,0x2
21109549,0x76448db3e1b75eb4084483e4eaad6767ee972b6a,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x159d473c091636,0x2
21109549,0x011c09deddbfe466f5a737e0b3542b4790ca316d,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x0,0x2
21109549,0x07be7d2abb1373cb4d0cbac8807dc853f9dd9286,0xebaa45cc86d8d4b8ebcf92d6f7d0bac977fea576,0x0,0x0
21109549,0x72f0655b242b55cca4d83520ca635279450eb1e6,0x0000000000000068f116a894984e2db1123eb395,0x0,0x2
21109549,0x59146a54d918760f50c917ade9490bc6ebd53885,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0x9848fee0ee99fb06f679248eb64799552f443751,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x2
21109549,0xfd7939478de94ddab0fedd840b1ce73a512acf6a,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x0,0x2
21109549,0x8ad12ece771fa4e1ccf310ccf1c8948d57fd116e,0x9f452b7cc24e6e6fa690fe77cf5dd2ba3dbf1ed9,0x0,0x2
21109549,0x27b54282bc592bf533e48f700829abb5d0a45b78,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x7a1fe1602770000,0x2
21109549,0x6c3c18dcf1c4bcdd655a163f515a9d5fd62b674c,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x16345785d8a0000,0x2
21109549,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xe6fd75ff38adca4b97fbcd938c86b98772431867,0x0,0x2
21109549,0xa5a376007035761a7a6b2c897759324e69f92a60,0x7176f0f071379fee51668eb6387dda9129e5ca6b,0x0,0x2
21109549,0xd22d93fe3341b7f5837ce83b57169c10f06ff0e0,0x5514abfedab8f65d4a4fa482a589d48e0ad5b062,0x0,0x2
21109549,0x45ccf232f27d104879f5346e1e7083274508c765,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x1235290c7950000,0x2
21109549,0x4bfaeeb11d180cbc92af6316f2c49b75b2cb5232,0x308861a430be4cce5502d0a12724771fc6daf216,0x0,0x2
21109549,0x2ed0acdcc2dd7bce2fd9cb6528dfea48965522d4,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x0,0x2
21109549,0x59b4b73d9c23fb9225b229903d63e9e52b3fc7a1,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x494654067e10000,0x2
21109549,0xc1c0104f8ec7cf4b2fc4f86781aa6cbd0e8a2400,0xd7f86b4b8cae7d942340ff628f82735b7a20893a,0x0,0x2
21109549,0xad759784c504497c7ae7594de9156c0c31c787c8,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x0,0x2
21109549,0x05b5952da949f25368a5473d3d59b5ac73fad486,0x0ccae1bc46fb018dd396ed4c45565d4cb9d41098,0x0,0x0
21109549,0x7857a386895efecbd77d0ce3d7231fc6e05d3b2a,0x45804880de22913dafe09f4980848ece6ecbaf78,0x0,0x2
21109549,0x4d44050cf93abec967485ff9d60ef5dcfd57546b,0xec53bf9167f50cdeb3ae105f56099aaab9061f83,0x0,0x0
21109549,0xa23fb435028722cdfeb01b6bbe1d42dd0dd7f734,0x7d5706f6ef3f89b3951e23e557cdfbc3239d4e2c,0x0,0x2
21109549,0x951a520feca0cff3168f7ec0d24dce35d80d52ac,0xa364afa0696ca0f0c75ba068c436346d815a5998,0x0,0x2
21109549,0xe495c08e18e1f0875c2337198cf0cbeb6946e524,0xb86e490e72f050c424383d514362dc61dabb1cc3,0x1351609ff758000,0x2
21109549,0x46d3c78cf3aacf815eed76c5ec6e1cbf930664c6,0x5a61d3ad02592a273b318c249050eadd4ddc314f,0x0,0x2
21109549,0x16b2b042f15564bb8585259f535907f375bdc415,0x6982508145454ce325ddbe47a25d4ec3d2311933,0x0,0x2
21109549,0xfa4ca237f94a2f2a7b581175170db64488e55f94,0x0f23059a8c0c5af7656bdd0c4206d09636c6cc75,0x0,0x2
21109549,0x9696f59e4d72e237be84ffd425dcad154bf96976,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0x79864327fecfb3bea95ba50be2894517da8aa9fc,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0xa953747a46c1549aad250bdd08aea777ba6d2774,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xd1d2eb1b1e90b638588728b4130137d262c87cae,0x0,0x2
21109549,0xd802d17e74bde03af79e309435d1be2cc91a5f5a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x2
21109549,0x8183d338f0bc85bd0b23e6241349edeb23313589,0x6c3ea9036406852006290770bedfcaba0e23a0e8,0x0,0x2
21109549,0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0x27551051656e7f8abf5ce311cc52c6d7f6667709,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0x686e64fef35c548bb5ac6d3345d298d08d1290e0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0xd41c489d367c6ef1807f88697ea3f8255a31bd61,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0x04813f4c4f9c4b6abda32de77ac43cce9e84d6c1,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0xa0f75d70bad0d0ad4a7318d524f72e1f1867ef92,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0xeab1807e987a6f6905199c7c33773dd086ca68a5,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0xc865f936f47c55ed39c4214f54dca9d33e9f45d6,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0x7dc712ad57007cfc3a18a09a6bf10cb1cc1366f0,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0x4bd4f2487ef62a5ebf1a60ced2dd622d1ce69c1c,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0xbf4d2db9e7a0500cecc8cfceb53f90c4d788af8f,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0xd973da7fce82914da3fa3d0a44bbdd6a6e88835c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x2
21109549,0x45e24a831307e6e37c19d2349ee2af883a20f6f1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x2
21109549,0x34bbdc9e1cce587225305ed34d92ff5c97d3ea24,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x2
21109549,0xbd9b34ccbb8db0fdecb532b1eaf5d46f5b673fe8,0x0d756eedf912016d16099ba0ca70a8d49ab13b3b,0x177b402b5d400,0x0
21109549,0x264bd8291fae1d75db2c5f573b07faa6715997b5,0x9994fd577787327e30c495be7e3426a0bd5680f6,0x12029530eccdc00,0x1
21109549,0x2e03c1fe450cf69ffdb56d58266c7a4d60a52849,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x2
21109549,0xb78b3b6a213674025382131fc62291b0265f9732,0xc7e483c8b9ae7bfdc3472eed2492585684a72a5d,0x8e1bc9bf040000,0x0
21109549,0x1e04c79621fe5f560309459e8ee7b8599b38e6b7,0x9d5f0495721e9002130a1cb1751d5653181b43e0,0x0,0x0
21109549,0x7f92ca6b5eba8a20eebceb3c7a7494384adba805,0xa24968d2501d4e2edf4a0df869138d4e3760678f,0x7ccf3e51d6adb8,0x0
21109549,0x28c6c06298d514db089934071355e5743bf21d60,0xf584f8728b874a6a5c7a8d4d387c9aae9172d621,0x580fcfaee154ac000,0x2
21109549,0x28c6c06298d514db089934071355e5743bf21d60,0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,0x0,0x2
21109549,0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,0x64c989eee7c98b7848ed6cf4eac87a66f2780706,0x737e3b6be4000,0x2
21109549,0xdfaa75323fb721e5f29d43859390f62cc4b600b8,0xb6ec5205ef666ef9ff2c4122abd7f5e63c012b52,0x56d0fe9eb44000,0x2
21109549,0xc31d4d399972b0644587e089c7fe0dd6488bcf5e,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0x134874882cff58248cf12e7c9ba60746696e1c97,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0xde06fb936f2d170,0x0
21109549,0xc59f63d0abc9fc5063b108234151797c167fcd07,0xf047ab4c75cebf0eb9ed34ae2c186f3611aeafa6,0x0,0x2
21109549,0x6a28a9b2b69d074749f2ffdec2ca76fa8d43426f,0xf5ad26d2b7bb6df20c6bf54c1010b80789bec505,0x218556485f246c,0x2
21109549,0x2239eccb0d91c0c648b36b967bb1ef38c5b2b13d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x2
21109549,0x2751c72ef44c37dcea46aa5e8b51a4a191382e32,0x514910771af9ca656af840dff83e8264ecf986ca,0x0,0x0
21109549,0xe0fa8dc4f284f12e0361f8ad3e5d26a060b60e60,0x682ec8eb20deac654439abaf63f01a39ee2a9aa9,0x1c7707a4c1e00,0x0
21109549,0x7a326f006af7f13deb607d4778de3a3b04b46576,0x60ad93f122646240a4d76bfb1db3d78c2b0409ce,0x13c811061c000,0x2
21109549,0x56c28f8250bb8b4e9006b0cf0d57b0a8f8008920,0x016606acc6b0cfe537acc221e3bf1bb44b4049ee,0x7371de59bb4a488,0x2
21109549,0xc750359cba44ad5214f0ccd99900b99099dc92f1,0xba41ddf06b7ffd89d1267b5a93bfef2424eb2003,0x0,0x2
21109549,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xae1a57d499e503c32224273692c3869d18b97e71,0x3b143ba3395c00,0x2
21109549,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x0f994f891bacf8d33341df847f2086cb1fa01830,0x9b70469e89bc00,0x2
21109549,0xa6502d777f2184f6501acd090d3e3dcc27e7d002,0xc74bb3ae811d80d1311e95106c51249b9d1a7b0b,0x1,0x0
21109549,0x481ffc9026b2fc9e60dc86c56e765f832edfd7a7,0xec53bf9167f50cdeb3ae105f56099aaab9061f83,0x0,0x2
21109549,0x7f24f3f09fcd6f30283888e7028370793fe0baac,0x8480858d95eb4414488888c402a6224616616749,0x1178b973226d000,0x2
21109549,0x0da8f74cdeaf29d79701391f4ddd7aca34267821,0xbefb7382c27cb5f32025970299cc4f0b51ebb68f,0xe276d48c9000,0x2
21109549,0xe97faad14a04712b4d1ef403e7e6b18a059a7cce,0x25500000d700bbe27104577cccce8eabcc96c8ad,0x0,0x2
21109549,0x28212bc300f9e7d6802bee6cc5462009d9e2622d,0x730d2d545f4228806b5ffb7486f1f2d92775b963,0x3714ce4c99000,0x2
21109549,0x6ddcdc1ec1a46a9e42dffdcd7eaddd22b2b21e50,0x1947b53ad28c9962cbb3ee76d72bcfe612a2c836,0x98a78e5f19cca488,0x2
21109549,0xc94ebb328ac25b95db0e0aa968371885fa516215,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x0
21109549,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0xb93223587fefecfa60f49a8b757db56c35bfbcec,0x8a2376ab6979c00,0x0
21109549,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0xc68e0c27b855e9df0ac78752fe087d56aa4578f0,0x1d95da7f8d8800,0x0
21109549,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0x265bf5d10a81af6432417dc5a3d608b60fc8654d,0x1d04c0b2868000,0x0
21109549,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0xc262ceb0d6ae1fa842395026387b677a913890a6,0x5bdc7eca60c800,0x0
21109549,0x51b02305b2e75867384d4471ff608651a79c69d3,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0x1b5c6ae57ec170,0x0
21109549,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x0b38210ea11411557c13457d4da7dc6ea731b88a,0x0,0x2
21109549,0x149f03a783030e056f92e734310d466f7e3a5b9f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x2
21109549,0xee827822229fe657e8abd68c46da0c2e084c7e8c,0xdfaa75323fb721e5f29d43859390f62cc4b600b8,0x4229acd7a8137c0,0x2
21109549,0x9b4b4ff9dd5924ec6af1dd8917f7f67af8753fd3,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0xfcbac0713acf16708ab6bc977227041fa1bc618d,0xc38e4e6a15593f908255214653d3d947ca1c2338,0x4720fe07e8d31c6,0x2
21109549,0xe2931195504810c73f1eb69f3292c7e9cd81c862,0x25500000d700bbe27104577cccce8eabcc96c8ad,0x0,0x2
21109549,0x3eedb85da27cac4ec83ab5a8a38f18b0edbc7042,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0xd4037fc252fead92a9f87fc0c8b339578a38bcaa,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0x6402d92bdd2348,0x0
21109549,0x88c3eb3134a59a37ec4ee55e38b84b9625aab35d,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,0x0,0x2
21109549,0xeba88149813bec1cccccfdb0dacefaaa5de94cb1,0x6a31187c49c8acfca9baea0bdf02886114e253be,0xd831a765663c00,0x0
21109549,0xeba88149813bec1cccccfdb0dacefaaa5de94cb1,0x8b056784170d9e8de97b43a53afaad893a953853,0x159c108aeb25c00,0x0
21109549,0x468cb54a3821d8b0129c42ea6adf12748d97fd98,0x0000000000000068f116a894984e2db1123eb395,0x0,0x2
21109549,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x2003824d96667e4d2db2033208a583d5a066ec63,0x12c69a4e7efc400,0x2
21109549,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x2afd2a80c38cc4eebc9fcb49cf818566343f0c2c,0x119196e4dea6c00,0x2
21109549,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x8187fd2b3d187d8e9fce9a890329df01f29ce93a,0x1445ed259fabc00,0x2
21109549,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x53671578aee646683a58c1bc0d545233a0797c25,0x96514d8b6b6000,0x2
21109549,0xb496f460e7a0063c04016fe79d5605a0557a3a9d,0xc1726b7f641ddd85f79527849d390b4f339c3aec,0x0,0x2
21109549,0x9809aa9a91436a33cf7872614515d1385577bd9a,0xe9a53c43a0b58706e67341c4055de861e29ee943,0x0,0x2
21109549,0xed1470e5c2d48b615ddda9e39a7fb91bfc02d8b9,0xa5f565650890fba1824ee0f21ebbbf660a179934,0x8b56235bce30,0x2
21109549,0x7b68b5649c7748c32a6b4c00ad34a975e87edba6,0xbff6a7f5e639378e93c111b94a660c39ad7cb26e,0x0,0x2
21109549,0x553ef6299eff62c5c67cc255b8f9f0f80c92aa12,0x61b7b515c1ec603cf21463bcac992b60fd610ca9,0x53180c7c1f5d440,0x2
21109549,0xc337fc136f2cc4b8b60da985f5b4d3a1cb03aaca,0x391c5658cac0f2c955a07180c098dab7d7e6cbcd,0x214b1a38dc3b24,0x2
21109549,0x44772c2e0310474f7ddddcaa0751b75d04cc351e,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x0
21109549,0xbad1aa7e8ffff656d1ac7b68be2725df2580080f,0x8236a87084f8b84306f72007f36f2618a5634494,0x0,0x2
21109549,0x61462bc722c639b0a389611d75c6275fdaaec842,0xbaf60da2b797921c5a6f7bce6175adb0acad9ff1,0x854430faf271ace,0x2
21109549,0xc707c99567536877a69e2ad4c06b8cdc2a10e687,0x4c36d2919e407f0cc2ee3c993ccf8ac26d9ce64e,0x0,0x2
21109549,0x33060d84ce36b3c7cc9f2315317e6a36190e8377,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,0x214e8348c4f0000,0x2
21109549,0x92a9db347130e0495bcb8b948dbe66f553592110,0x6b175474e89094c44da98b954eedeac495271d0f,0x0,0x2
21109549,0x742eb54bb0ca1ad23b30f1a069351eb8480a24e0,0x5afe3855358e112b5647b952709e6165e1c1eeee,0x0,0x2
21109549,0x742eb54bb0ca1ad23b30f1a069351eb8480a24e0,0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,0x0,0x2
21109549,0x742eb54bb0ca1ad23b30f1a069351eb8480a24e0,0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,0x0,0x2
21109549,0x742eb54bb0ca1ad23b30f1a069351eb8480a24e0,0xb23d80f5fefcddaa212212f028021b41ded428cf,0x0,0x2
21109549,0xb5d4fc91047492df76ba0701d91f6634e902a69e,0x63696fc66795b51d02c1590b536484a41fbddf9a,0x0,0x2
21109549,0x6f49aa224677d94ade8a46d00dd4d0af3c759e60,0x63696fc66795b51d02c1590b536484a41fbddf9a,0x0,0x2
21109549,0x14a8489a69ea53d1b90ba7cec4bfdfd31483d377,0x57e114b691db790c35207b2e685d4a43181e6061,0x0,0x2
21109549,0x1d533354f5f25ea0cb584c1c2bce191f941602a3,0x66761fa41377003622aee3c7675fc7b5c1c2fac5,0x0,0x2
21109549,0x15cd1ba2c12cd932deabe1e897eea3a9a4b06404,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0x0,0x2
21109549,0x15cd1ba2c12cd932deabe1e897eea3a9a4b06404,0xe41d2489571d322189246dafa5ebde1f4699f498,0x0,0x2
21109549,0x8a321e74fd2287667da5d5ad80b31b387b28bc3e,0x944824290cc12f31ae18ef51216a223ba4063092,0x0,0x2
21109549,0x5e4dc6b1502cd3009b5cfe2b819aad8575131f6c,0xabd4c63d2616a5201454168269031355f4764337,0x0,0x2
21109549,0x2a6d387f0f061504d076633eea59022d22a85316,0x3fc50b1361db64b4ab63fa792b033b0c5b99edf2,0x4870207317e0f1,0x2
21109549,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,0x0,0x2
21109549,0x90e40d76925e1b0a8813772fae1dfc30341a2bbf,0x81fefa214cecfeddfe5f1fcea402ad562765850d,0xbc4b381d188000,0x2
21109549,0x58edf78281334335effa23101bbe3371b6a36a51,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,0x0,0x2
21109549,0x4cfe3feb884564cf77228a3a3d047bd096e4fded,0xa2b904bee594ee6e573e358f9c58bcce9f0492c1,0x0,0x2
21109549,0x72ef5ba23191681a471efe0716c9b07443ce6d59,0x1111111254eeb25477b68fb85ed929f73a960582,0x90c0f7930b706c,0x2
21109549,0xf139b8e29ca0537328452bf18b350b4a208d72cb,0x0fd949bf0debe669dfb81dcf1183b4d1fc8e9d4a,0xaa87bee5380000,0x2
21109549,0xc062bd88aacf527644ae8f20fce658ef5fd3db33,0x91221a69a30c84a4f89c66a3475e36368de6131f,0x0,0x2
21109549,0x9d22f80820a24c1fc1935f064265fc65f317ccec,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0x390ba2bdb9763cd8f516ae52c0e7564d484171ed,0x7efe340b9346abb0577c75e65c1af5989e7abfe8,0x1599ba503c0000,0x2
21109549,0xb8ff877ed78ba520ece21b1de7843a8a57ca47cb,0x8fafae7dd957044088b3d0f67359c327c6200d18,0x0,0x2
21109549,0xb8ff877ed78ba520ece21b1de7843a8a57ca47cb,0xa59ba433ac34d2927232918ef5b2eaafcf130ba5,0x0,0x2
21109549,0x7f705a97f49d8aa125c2ed956d6aab541c4ff848,0x4e5b2e1dc63f6b91cb6cd759936495434c7e972f,0x5aac4e40e2f000,0x0
21109549,0xcfc0f98f30742b6d880f90155d4ebb885e55ab33,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0xcc28450e3b2bd90cb571e96a5e93b340a5ed86a1,0x60881622f6dbb321a3878da1c13888ad4a00698c,0x0,0x2
21109549,0x740cf8553902a4b95ca58a703c6d790622c47d33,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x0,0x2
21109549,0xcd567a431b9d8b01c60dcddec8fa0e434b5995fd,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x0,0x2
21109549,0x3f7f319b63fdaf38d9373c326d561142cce9f7ee,0xdd9328be325086e22431ddc5317ec99fb4fd0323,0x785744c03e9c00,0x2
21109549,0x6bd1a64227866ac25b7f9c918b3dc32d2a9cfa19,0xf466f27fb811ab1572ca67ab438e966910f5d9c1,0x0,0x2
21109549,0xeeb17adefd06a3c67abd4adf7e42978b1f018c8e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0,0x2
21109549,0x9524b860640006675c064e33113f7334d7596c57,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x27519a6a7e384cc,0x2
21109549,0xabcc961d3f937f3c1a86c85b39f88b19381560a4,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21109549,0x9c22642da577f00445cf02cfe85eedb5cd9e57f1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0,0x2
21109549,0x2de74e62f812dbf1363ec36d2a06a4bdb1098aa7,0x4e5b2e1dc63f6b91cb6cd759936495434c7e972f,0x10db53324c4c000,0x0
21109549,0x6abf398dedbfc81cd61d89597d6e863721294237,0x9a10da8ce77f26231860764a2caab36e70584c4b,0xf6efee986462c0,0x2
21109549,0x892acc43d3a28f425306a351009198a49252a450,0xde30da39c46104798bb5aa3fe8b9e0e1f348163f,0x0,0x2
21109549,0x9a5953565054f58a741b4906b1478b42ec1e90e0,0x9a10da8ce77f26231860764a2caab36e70584c4b,0x1262c8df39d6bce,0x2
21109549,0x94e2090fb86906c799a67263e6beae528b81b3d6,0x1e8a20b32c5353315813fe077a05d6b917568b52,0x0,0x2
21109549,0x445e82f5659d630b53c935385279cdb63ca768f6,0x3a23f943181408eac424116af7b7790c94cb97a5,0x0,0x2
21109549,0x4e65be650b2f8dba2fc6ac20127b19bfa1e0d7ae,0xa163af4ab79cd705e5b16941b8619a79805bf9c7,0x0,0x2
21109549,0x13d81caccbbca47ebb8d13ac17ed7c812839d049,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x0
21109549,0x4ad843179bbb97852c3d8e694c8ed7b5f587a0c6,0xf0163c18f8d3fc8d5b4ca15e07d0f9f75460335f,0x20941100972000,0x0
21109549,0x4be31bc593bed9754e286ad2a0609261def7eb0d,0xcc42b2b6d90e3747c2b8e62581183a88e3ca093a,0x0,0x2
21109549,0xc99261cfa34dcf86a80ae31265efcc3fe067e85a,0x644192291cc835a93d6330b24ea5f5fedd0eef9e,0x0,0x2
21109549,0x975d07636e8ca4d78f77ef86cdbd5f8cb3923b8e,0x42a856dbebb97abc1269eab32f3bb40c15102819,0x0,0x2
21109549,0x8216874887415e2650d12d53ff53516f04a74fd7,0x0cd538e8191b1c3f303c28ac201c5f99ed921379,0x49e57d63540000,0x2
21109549,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0x4042d8f68dc25a00b35597149a5003c8d2b0b7a8,0xffe5f57d14a52b,0x2
21109550,0x51301f41c8f83fbdffaeee11f846e9c114fb8046,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x0,0x2
21109550,0x111206594f2fb5927f719b4417ab1da3d41b14b1,0x000000d40b595b94918a28b27d1e2c66f43a51d3,0x125e1954403,0x2
21109550,0x81a198dba931832a74d4954ba0a5350187d6eb86,0x5200b34e6a519f289f5258de4554ebd3db12e822,0x0,0x2
21109550,0x81a198dba931832a74d4954ba0a5350187d6eb86,0x1111111254eeb25477b68fb85ed929f73a960582,0x0,0x2
21109550,0x1113efd5c8896ccf251ea360bb9d91f113707f80,0x000000d40b595b94918a28b27d1e2c66f43a51d3,0x79cda3f4402,0x2
21109550,0x9eb9e9b2ba5c2665a16beaa8e137410358b6beaf,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x0,0x2
21109550,0x6f0a91ef8adeb54db0e63be507747ab9a31d3926,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x0,0x2
21109550,0x5d3a10e4cd115311ed3599be26a60abf279871f2,0x1bf621aa9cee3f6154881c25041bb39aed4ca7cc,0x0,0x2
21109550,0x03d9c4e0840626354d395c01ad5514fede8c7f8c,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x0,0x2
21109550,0xebedc8e9ff409b23dd251f87ccbffa8075f87255,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x0,0x2
21109550,0x6ec06f16c22c7fc87d9ceacc677a5dec4aa36cbc,0xec6fc9be2d5e505b40a2df8b0622cd25333823db,0x0,0x2
