Block Number,Sender,Receiver,Value,Type
21322002,0xb1b2d032aa2f52347fbcfd08e5c3cc55216e8404,0x1111111254eeb25477b68fb85ed929f73a960582,0x0,0x2
21322002,0x221bda765eceb3dcc6ede0470627e39b038346ff,0xd1d2eb1b1e90b638588728b4130137d262c87cae,0x0,0x2
21322002,0xa9c848a66785387236fa1155209b6008fea9859b,0x0fd829c3365a225fb9226e75c97c3a114bd3199e,0x0,0x0
21322002,0x7cdc4f7387c407963313445e68e4bdf06a848204,0xb300000b72deaeb607a12d5f54773d1c19c7028d,0x3f1f8b7d8bcb000,0x2
21322002,0x2eaa11f81f052449ba7257764bb5331fa70fe407,0x76267d1e82e42342d8f74287634454d135da7a79,0x2cfe918926c000,0x2
21322002,0x0083c76c0966c00a474a22018b0e342ceafd80fb,0x037a54aab062628c9bbae1fdb1583c195585fe41,0x0,0x2
21322002,0x4254371848f93d7ba15b775c23863bfaccad3410,0x7dd7d5ca67df3e0f5a7f004af3653444b1fcfb76,0x0,0x2
21322002,0xf97600aac4c5cf81f9eb0a84d1ad86c04c332f1a,0x39d5313c3750140e5042887413ba8aa6145a9bd2,0x0,0x2
21322002,0x4ff059c8625eaaa66b6091be57b9cb27e78bc215,0x0000000000001ff3684f28c67538d4d072c22734,0x1799a538084240,0x2
21322002,0xffde2470165c2dee2219b5f68f78e564eee6e3ef,0x6982508145454ce325ddbe47a25d4ec3d2311933,0x0,0x2
21322002,0xeac8c31f57db77c351efe3702d6f8d7b63ab121a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0,0x2
21322002,0xeac8c31f57db77c351efe3702d6f8d7b63ab121a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0,0x2
21322002,0x9d456125005072c951e1dcc03359b412fdcd3333,0x8ed97a637a790be1feff5e888d43629dc05408f6,0x0,0x2
21322002,0x246dca8452dbb3851da4cb0178486ff0090c0287,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21322002,0xf7e82dddbad8f3dec754801a5e700b720e8b980b,0x0000000000001ff3684f28c67538d4d072c22734,0xb1caf774af5378,0x2
21322002,0x07a1518ab0d2d28453c23a389d7fe59156c1fde7,0x016606acc6b0cfe537acc221e3bf1bb44b4049ee,0x37fca3ba741dcc,0x2
21322002,0x94aa0b75a10bf4e92a00de8a115a6f61095cf663,0xb01ebacf64c48bf53e187cb9cbb3caa6cff0991f,0x40c067acac87169,0x2
21322002,0xe0eff3faadeb711b71f1a37f6f41755883f4e0c4,0x08669c836f41aead03e3ef81a59f3b8e72ec417a,0x0,0x2
21322002,0xc984a100f889543b0dc822f1c4e6d5d000b8ba4f,0x3b6b2df0a13dbbf96a17f0fa9150c70a44123aa2,0xcc47133e1b650,0x2
21322002,0xf6d4e5a7c5215f91f59a95065190cca24bf64554,0x4113cdd1bc7a4e71919b5bf70f8be378dd503bbe,0xa190e649799c000,0x2
21322002,0x01965bb8e7622f4428d4e5973cbd38f18afe98ba,0xe59e4529d9c4d6bfe98439085305608c01e0470e,0x0,0x2
21322002,0x86d6c8285f704bfda3b7bcd86f5a6c492f6b092c,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21322002,0xe5b1f760ba4334bc311695e125861eb5870018ad,0x1a3ec5d82c9b9e33d2f7e389a201f4497c1f13ef,0x1af53eec8e4000,0x2
21322002,0xe6fdc6448d058864b6ed96e29702c5592966bc39,0x49b0bb09cf9719a9a2574133fbcf38b69d1ef375,0x0,0x2
21322002,0x3b90699fddd94988b07d856026ec4661d37339a6,0x3b6b2df0a13dbbf96a17f0fa9150c70a44123aa2,0x21f08ce7e9ec,0x2
21322002,0x5334892935fc5c9fc92b56374a5c0e7722d57ea6,0x75c6c1bc5f00ec9ad169bbeb460bd76b1b5907fc,0x136de21fced8de4,0x2
21322002,0x0f52404458fb31c884d726daae02483b973d40cb,0x7aa46e48a1a4d808b291cd60750394fdde101cb0,0x2421534470ac6ec,0x2
21322003,0xd840d5f2b38662d8acde3b2beae6ff664f584843,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x217fa129cf2dede0,0x2
21322003,0xd840d5f2b38662d8acde3b2beae6ff664f584843,0x8eb8a3b98659cce290402893d0123abb75e3ab28,0x1,0x0
21322003,0x8ec5fb1daad8041d419be7695bc47e26067c3778,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x0,0x2
21322003,0x4f3d92a053b0a54c9b16fbee7fe09864c897d27c,0x3a10dc1a145da500d5fba38b9ec49c8ff11a981f,0x6f05b59d3b20000,0x2
21322003,0x0e7e8285322acd1f00da1ab5c9a6e6e61bd24740,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0x0,0x2
21322003,0xfbda9a3f0fd9f48678399e92cc3ba7fba926b3f0,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0xde0b6b3a7640000,0x2
21322003,0xee28beaa11e31d10581ee7cfdcb9e95c8d05c53c,0xfbeedcfe378866dab6abbafd8b2986f5c1768737,0x1455913,0x2
21322003,0x89e1b7966a42f34e4292f18d618ddbbac6f7f312,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0x0,0x2
21322003,0x2b25b37c683f042e9ae1877bc59a1bb642eb1073,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x0,0x2
21322003,0xfa312591adf459e0c9eacd9291e038961fb7cc4f,0x1258d60b224c0c5cd888d37bbf31aa5fcfb7e870,0x0,0x0
21322003,0x88abf7cfb047ec62a614759f350a457ee206669a,0x1258d60b224c0c5cd888d37bbf31aa5fcfb7e870,0x0,0x0
21322003,0xd34d928ee62a44dd21885a75b1a6596fd0f088a0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x2
21322003,0xac84aae3105ac4e760ceeebf22e496888c0d66a9,0x5c9321e92ba4eb43f2901c4952358e132163a85a,0x1e76a2027f5b000,0x2
21322003,0x52724beb32dfc06ecc070a64053aa5873780c6e8,0xd1d2eb1b1e90b638588728b4130137d262c87cae,0x0,0x0
21322003,0x74e4cd3e62180fe57b18d1bb9f255774db8eaed7,0x5c9321e92ba4eb43f2901c4952358e132163a85a,0x429d069189e0000,0x2
21322003,0x92272976e3e9e4063a3f53c1ca68798aaaf6429c,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x0
21322003,0x70ab7ed028fa1a1e56e87a296ad23df6bdec765f,0xd37bbe5744d730a1d98d8dc97c42f0ca46ad7146,0x0,0x2
21322003,0xaa31969dbdbaa86007921e1ba81e440a2bdf3af8,0xfbeedcfe378866dab6abbafd8b2986f5c1768737,0x1455913,0x2
21322003,0xc16157e00b1bff1522c6f01246b4fb621da048d0,0xf0163c18f8d3fc8d5b4ca15e07d0f9f75460335f,0x1f1236e48cd8800,0x0
21322003,0x477b8d5ef7c2c42db84deb555419cd817c336b6f,0xd1d2eb1b1e90b638588728b4130137d262c87cae,0x0,0x0
21322003,0xc6961ff78fb51a283fa7130311645340366f603c,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x0
21322003,0x11c451f03bb1d6631431cf4e65928aba96a16054,0x514910771af9ca656af840dff83e8264ecf986ca,0x0,0x0
21322003,0x2b3fed49557bd88f78b898684f82fbb355305dbb,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21322003,0x92ee453f8d70f3e334eacf1c2ba1322154cce002,0xb9ea61fcec36a01663a0eba5429092a162398e3e,0x0,0x0
21322003,0xd4bddf5e3d0435d7a6214a0b949c7bb58621f37c,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x0
21322003,0xbc059fc58827b0daede5ea6d068cfc1076161db5,0xa920de414ea4ab66b97da1bfe9e6eca7d4219635,0x0,0x2
21322003,0x93fb60518745e7fb922201c344da7dcbe471eddd,0x881d40237659c251811cec9c364ef91dc08d300c,0x0,0x2
21322003,0x2b0b2ca61e01ce5931a12f58b1f837c02222535a,0x881d40237659c251811cec9c364ef91dc08d300c,0x0,0x2
21322003,0x3f22f60936f4f5d1e96cedeb44bee66d0cd7c220,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x0,0x2
21322003,0xd3a85b7cc29ee9b344106ce374bc94d0491971d6,0x881d40237659c251811cec9c364ef91dc08d300c,0x6f05b59d3b200000,0x2
21322003,0x169e71d7bde7824b13b9cf7ea88e063ceded04a9,0x881d40237659c251811cec9c364ef91dc08d300c,0x0,0x2
21322003,0x65d2e3647731f8722199afef1097a24b90208b52,0x330aaf38bca7f6f0832773365441f5aa7fb615b7,0x0,0x0
21322003,0xead1e48212b2d9987817eb46f243f5cb0eaa5b84,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x0,0x2
21322003,0x747bced256fe8d21ba2e83223c9c0146ec2e2f08,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x470de4df820000,0x2
21322003,0x26ddc9780b7f754b2f1c0c7535a083e7c0c8821d,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x13b0284e85215567,0x2
21322003,0xc3d6bd602e1759ea70947bd089477ea18040c77e,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x2
21322003,0x6405238f6fe2af752aa998b982f12a294bac5fe7,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x0,0x2
21322003,0xbadcccc17569b540c77690d584e27b916b0e03cb,0x2801592e5cdd85ac4e462db2abc80951705cf601,0x0,0x2
21322003,0x4838b106fce9647bdf1e7877bf73ce8b0bad5f97,0xad607ad250e1463d4da5cced8e2291a67a7b3740,0x7aeb078749828,0x2
21322003,0xf1498b77756ac3e27b5cad4947758cf77b339c6e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x1f161421c8e0000,0x2
21322003,0x1224526a03c0492cc7443dfe4d4476e433978f70,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0,0x2
21322003,0xe9f66403e375d44e5e4de4b04ae7eec3d1023ec6,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x0,0x2
21322003,0x2991f758c5697546a694db2d641ee6df40d50a35,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x10a3e4af1ece423d,0x2
21322003,0xdee6d7a557910ff7b84389c08e469a49a44e1c0f,0x9dfa8cc69705098ecfb37fa542062084c713fcdf,0x9dca4593d144a,0x0
21322003,0x5dc155bd4f06c512b7ecac979e0eb773c3906e74,0x93aee4507d622db811fda728784f120a5eb94059,0x5ca03be0dedb83,0x0
21322003,0xb23360ccdd9ed1b15d45e5d3824bb409c8d7c460,0x8d3ee1425c8fae32a19ed95a56ada558277c0c23,0x742e2420a7bc00,0x2
21322003,0x3850f819d0b8d65c944cfa65a0630a6b227d8b26,0xa4b9a67aa4f09bfda8a5471356c9744227ac33a5,0x5f5e100,0x0
21322003,0xfd17a158831913429e95a58d5d16aaf0e02cc33a,0x43cae657ec1a56e2ca85a35c548456a489c26293,0xf6c1886e1ed8335,0x2
21322003,0xe03e0e7942d1f9399519c1c94146b8bc0696edcf,0x02c5d0e99e5c11ff447f43c915a23ecd8f84ad51,0x974be55904314d,0x2
21322003,0x538d72ded42a76a30f730292da939e0577f22f57,0x48ec5560bfd59b95859965cce48cc244cfdf6b0c,0x0,0x2
21322003,0xa03400e098f4421b34a3a44a1b4e571419517687,0x4d1c297d39c5c1277964d0e3f8aa901493664530,0x0,0x2
21322003,0x00bdb5699745f5b860228c8f939abf1b9ae374ed,0x1522900b6dafac587d499a862861c0869be6e428,0x0,0x2
21322003,0x916ed5586bb328e0ec1a428af060dc3d10919d84,0x514910771af9ca656af840dff83e8264ecf986ca,0x0,0x2
21322003,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0x4e25059d9aa8002dbc3424c23ee5d58bbdb791f8,0x1fafc29e0256e00,0x2
21322003,0x7b028e1e6cab10bb0fe7d9d029bca5f4c14446f8,0xb79b7034988765a255c3b24291fa9a84f37686f8,0x1b5b1bf4c54000,0x2
21322003,0x67414e37aa4dd0e3e361dadcf85fa2af4e140ea5,0x9a15bb3a8fec8d0d810691bafe36f6e5d42360f7,0x354a6ba7a18000,0x2
21322003,0xe3b22d656497f09359ec6341c94b0d4e296a6810,0x1908d3917358c5a466909db0aabe7856d5db2795,0x16fb4b39e40c000,0x2
21322003,0x28c6c06298d514db089934071355e5743bf21d60,0x39bf1ad7d0bee2cfed43df47fc76f42f140dcdd4,0x4cee13948826f000,0x2
21322003,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,0xfaedb8c938b56dec5a0055a607fcb7ea6b5a7b34,0x2aad4e1b5d48000,0x2
21322003,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,0x0,0x2
21322003,0x9696f59e4d72e237be84ffd425dcad154bf96976,0x04805ea89752c41ee73f3d5574a312dc67dd0991,0x82bd67afbc000,0x2
21322003,0xc168561ed19aa40897a761e206a858984a16a776,0x9668649a5875372ae27ca4a26c36e95eb4c7f7de,0x73d11a3b43bb1e,0x2
21322003,0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21322003,0xba142e7f37b2d9d421fd2da28687ec2dd1a59ece,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21322003,0x7bf1e295e28510a3e25e342108b5cbe677cf6e43,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21322003,0xa6ed83e72c62fb5e565071954a602fe4f6c1a914,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21322003,0x73f3de78f24c3719a5196459f4865860c59f71a5,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21322003,0x59f0941e75f2f77ca4577e48c3c5333a3f8d277b,0x4fd9dba1d53b7e6cc933a2fdd12b1c012a0654f6,0x0,0x2
21322003,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,0x0,0x2
21322003,0xb8ba36e591facee901ffd3d5d82df491551ad7ef,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0x0,0x2
21322003,0x63b1a73ef22ec1c60d5e36221c1fd2fe8c324273,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21322003,0x6d0cf1f651f5ae585d24dcaa188d44e389e93d26,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0x0,0x2
21322003,0x54c3b27fc7c29308913e917d8732f73fb64df9b3,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21322003,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x95d0824e69dc68047f709c3da0c9793324b065bd,0xc502335aaeec00,0x2
21322003,0x83c373c961433166ed0adcfd203a07ca5979d2ca,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21322003,0x63dec291c24aaea8ac96dcacc1ed599c4f59f202,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21322003,0x7c4e37c66a2f0b0bc46ca693e39990dbe68e31bf,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21322003,0x10593a64b7b7bb0ea29b8c01f1619ca8ff294b2f,0x4a220e6096b25eadb88358cb44068a3248254675,0x0,0x2
21322003,0xc5a93444cc4da6efb9e6fc6e5d3cb55a53b52396,0xd9680ddb1032a1f2a490786fc836cda2139d7b37,0x61b212f32e800,0x2
21322003,0xd6b5a700cb68bfada3f292c0335e5fbb97e85138,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21322003,0x5fa9f5f3dfc5a61ae36b8a33091b2206706347ec,0xddcf9101a653053caabb692de87e1f13396be092,0x0,0x0
21322003,0x918fe5cbbe3f39b1b1b3b6a342ec734bf61fc225,0x00000047bb99ea4d791bb749d970de71ee0b1a34,0x0,0x2
21322003,0xe953bc664d5836d0eb144bad5f917aa54bd802fe,0xe953bc664d5836d0eb144bad5f917aa54bd802fe,0x0,0x2
21322003,0x38ab25a76260b3afd48b83d21fba36ea72bf878e,0x00000047bb99ea4d791bb749d970de71ee0b1a34,0x0,0x2
21322003,0x825d44e07a00152f076401cf2e75dd5cef68a406,0xd1f3d2f5c12a205fc912358878b089eae48a557f,0x0,0x2
21322003,0xf9928d3f8b3ecabca9218092872f815e055ca589,0x00000047bb99ea4d791bb749d970de71ee0b1a34,0xde0b6b3a7640000,0x2
21322003,0xc4e7263dd870a29f1cfe438d1a7db48547b16888,0xf9d64d54d32ee2bdceaabfa60c4c438e224427d0,0x0,0x2
21322003,0x89b420e2004f34b6ab3e4c824c60ec693c4569c0,0x8b89f876cf4a91ef36770bd3f93bc55edb7df31f,0x0,0x2
21322003,0xb351509bbde207b7dd037c59c0a168fdd45b6b95,0xf53d4f2e79d66605ae7c2cadc0a40a1e7cbe973a,0x0,0x2
21322003,0x854dc9a2c77325e2ced7d3dec1d3c048cf5d1c81,0x825cd4201f8a2bbb1a69668eac4e5fa71283273d,0x0,0x2
21322003,0xc09c92f0d1570b6b9c415cd1e4a6223b4a0ce984,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,0x0,0x2
21322003,0xd3b63cfd4bfad002bd1e290660ccc680c6565a70,0x1258d60b224c0c5cd888d37bbf31aa5fcfb7e870,0x0,0x2
21322003,0xe722ee785618d157a5c9a05e3fccc52499921089,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21322003,0xf335788b2251dec93332310d96d15500cdc4c34b,0x6aa56e1d98b3805921c170eb4b3fe7d4fda6d89b,0x0,0x0
21322003,0xefd7931decf7a2c04ef8ccbe563ffe0087fd1f24,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21322003,0xefd7931decf7a2c04ef8ccbe563ffe0087fd1f24,0x28c6c06298d514db089934071355e5743bf21d60,0x6e9bf3d8851095e0d,0x2
21322003,0xa7e2390b885f8ff40041f08510462c31a2f1c1ad,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x0
21322003,0x1677dccff811c0245fa5ecb4c7d478a3ba5154ad,0x4b4535b3e87e561a127bab1c813e97408cd59420,0x3c2a3eb9530fde4,0x0
21322003,0xeee191aab6c92e1cbca49e045d8dda07be31247f,0x43fa8aeb7eaa2bb74cf1d07281ebebb76a23941c,0x0,0x2
21322003,0x0b0f7ebf967146566799229394171fc47f1a765a,0x3c2e88654c38313a175891e9fef3599f2004d2ab,0x1894267a42153800,0x2
21322003,0xe17b10db222d50e766cb4395b336688f3a26cba2,0x66a017a4de0a3fa414fb51cf270f82a289b6b7f7,0x2624b4b23c1480,0x0
21322003,0x9d30391546dc1352abffc85593557fe06c412a2f,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21322003,0xae1bf20cd0370de1a48e75862bd3addcfba62820,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x2
21322003,0x959c4e92f6e03bc99a2ce9cb9bff33663d6e5438,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,0x31bced02db0000,0x2
21322003,0x045ef8c00ae0901c24754759f7ba5017d9d37ac2,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,0x0,0x2
21322003,0x9459a20a7baf321b27b146d3a39e650fdb250f7f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x2
21322003,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x428e4a71fd3eb6896fd9e586015655d281e30260,0x26117e1f1499000,0x2
21322003,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xe8f5990701da4c12c4c88e479f4af2f572239280,0x6d63b4a67e000,0x2
21322003,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xabd4c63d2616a5201454168269031355f4764337,0x0,0x2
21322003,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x0b9cbb2660c9964852f7156af7891e1abbac1b78,0xae153d89fe8000,0x2
21322003,0xeae7380dd4cef6fbd1144f49e4d1e6964258a4f4,0x514910771af9ca656af840dff83e8264ecf986ca,0x0,0x2
21322003,0xeae7380dd4cef6fbd1144f49e4d1e6964258a4f4,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x2
21322003,0x8a54da5cf07dff2c7619d1ebf3fa1493f4de23c7,0x28c6c06298d514db089934071355e5743bf21d60,0x15e90dc628940bf0,0x2
21322003,0x5a4a549898dfa7fe74e1537905257556d26eb43f,0xf0163c18f8d3fc8d5b4ca15e07d0f9f75460335f,0x8f3ed38d58000,0x0
21322003,0x2c71f2f0df7fe64ff9772919e05389eebc9d45d2,0xfea2457ade4281a4c84832648a31d5a833d8864d,0xabec61fddb0798,0x2
21322003,0x0313232ebf0a3d60e703d2459068850c4daf09b1,0xaf2ca40d3fc4459436d11b94d21fa4b8a89fb51d,0x0,0x2
21322003,0xa271db191577e5dc42e2206ebd51013f42ab4eea,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
21322003,0xcbf04399bf9e1cc030505a47cf7b4b4d516612d8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x2
21322003,0xcb2e8bbaec109784b5ca783c0363af02f2ee15db,0xf6d1bd2c8e987d730583cb2745f1abda8b55fea0,0x1020cc7124b5f8,0x2
21322003,0x8eb4451288ba5d471df3783e374db8ac098459f6,0x24d20fe49540b7c660a8fa229b98400740b802d3,0x125bc1cc9627000,0x2
21322003,0xfb5fd22f9e3cefbb8dcf3ea1bbae575f1a1238c7,0x832ad1d494ab3485635129b44e831e9f1eab3eab,0x59ac03bb5df890,0x2
21322003,0x959f627b140049a4718fe39b4b73446ed7b0b879,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x2
21322003,0xeba88149813bec1cccccfdb0dacefaaa5de94cb1,0xceddb1dc65ea17e9da256bae539c688a7cb2c7b3,0xc90ac6f809400,0x0
21322003,0x0052c29729b8e85c355a52632a001033f5ba4d11,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x0
21322003,0x3e2ba71445326f015f32f97a98255d9a426b64e7,0xd03e76dac2727a43e9b77c8981eee591443e821d,0x186cc6acd4b0000,0x2
21322003,0x8a80831e063f14d6bb1fa13e7cd9661cbac2881d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x2
21322003,0xa18da260a9c9e5b62d943b557a604e3a9e60ae73,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x38d7ea4c68000,0x0
21322003,0xd58c864d54c5fe1e40c5881d2e0604a0342d9174,0x0000000000001ff3684f28c67538d4d072c22734,0x0,0x2
21322003,0x321d833c716ebe4048796b98cfbc5170530eb9ef,0x747c61239634657ce0538bbbd1513cf7726f47f8,0x9f295cd5f0000,0x2
21322003,0x0a5f9c089dcaf744600beabbd6ee68284b22735d,0xca14007eff0db1f8135f4c25b34de49ab0d42766,0x0,0x2
21322003,0x1881ad6e231a14a8be0f9ae6f9efd8f3cfb09919,0xfc8775aa958b2f3cfdf8b0d70a1d245fb748af35,0xa43d7a99716ec,0x2
21322003,0x1881ad6e231a14a8be0f9ae6f9efd8f3cfb09919,0x1929347e025d4f5f8d6b2bd2261e2f4efcacd215,0x0,0x0
21322003,0xd38cf87f114f2a0582c329fb9df4f7044ce71330,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,0x0,0x2
21322003,0xd38cf87f114f2a0582c329fb9df4f7044ce71330,0x6982508145454ce325ddbe47a25d4ec3d2311933,0x0,0x2
21322003,0xd38cf87f114f2a0582c329fb9df4f7044ce71330,0x64bc2ca1be492be7185faa2c8835d9b824c8a194,0x0,0x2
21322003,0x557ac04697de072b4a741803e91bd1e1839f8040,0x1111111254fb6c44bac0bed2854e76f90643097d,0x22a86847d353c0c,0x2
21322003,0xd4441ca42d1ed2836042b4b3426a234862751b7f,0x9c0b43983a6a7dfd25c97815e843a32a5dc719ae,0x919bc10d93480,0x2
21322003,0xd4441ca42d1ed2836042b4b3426a234862751b7f,0xcc2b5d13a04487f2facb479b4ddfc10d4f970a45,0x9181ada84f8a8,0x2
21322003,0x9e2455832a2d8e8190b9b0fc7dd4f762e1733e5b,0x0000000000001ff3684f28c67538d4d072c22734,0x0,0x2
21322003,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xb0cb7419385645cc621f7080ee1cdc0eb9c64dce,0x6eb071bdc884000,0x2
21322003,0xbca34ed5875079cc561840f3409a790769821dbc,0x908ddb096bfb3acb19e2280aad858186ea4935c4,0x0,0x0
21322003,0xbca34ed5875079cc561840f3409a790769821dbc,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x0
21322003,0xbca34ed5875079cc561840f3409a790769821dbc,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x0
21322003,0xbca34ed5875079cc561840f3409a790769821dbc,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x0
21322003,0xf4f2b8d53e23e51abd988021e7526fc499d3ef49,0x7d0ccaa3fac1e5a943c5168b6ced828691b46b36,0x0,0x0
21322003,0x29e12230f3677dddc12be2d7fac39de1a9acc652,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x0,0x2
21322003,0x6854f290385344464865e247001168424d42668b,0x1111111254eeb25477b68fb85ed929f73a960582,0x13b275d7c1c712,0x2
21322003,0x4423ac71f53ca92e2f2be5917a9c2468e7412f4a,0xe592427a0aece92de3edee1f18e0157c05861564,0x0,0x2
21322003,0x4423ac71f53ca92e2f2be5917a9c2468e7412f4a,0xc14d550632db8592d1243edc8b95b0ad06703867,0x0,0x2
21322003,0xfcbac0713acf16708ab6bc977227041fa1bc618d,0xc38e4e6a15593f908255214653d3d947ca1c2338,0x868c1aff29acac9,0x2
21322003,0xfcbac0713acf16708ab6bc977227041fa1bc618d,0xc38e4e6a15593f908255214653d3d947ca1c2338,0x827472306e1601,0x2
21322003,0xa2627ade5abb2a411d3d2d5a0657e7be2cead94f,0xcf91b70017eabde82c9671e30e5502d312ea6eb2,0x0,0x2
21322003,0xaf483b0d2d23097fb1da099eaa72617960c8d833,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0,0x2
21322003,0x20145c5e27408b5c1cf2239d0115ee3bbc27cbd7,0x514910771af9ca656af840dff83e8264ecf986ca,0x0,0x0
21322003,0x20145c5e27408b5c1cf2239d0115ee3bbc27cbd7,0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,0x0,0x0
21322003,0xbe72c17c3f38bf0fc839b19b19ac6f34e9516cd5,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x0
21322003,0x178e28876d9fb21a18a4e8e8f8feb1d00d8b44ec,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x2
21322003,0x7deb16bc8aa20738415c8d884aedeb90eaa8f012,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x2
21322003,0x1da5e1e68c3a812c53e194d56fb3d328d13c588d,0x1e963b8f8abb5682aebfe7cd050274accee6325f,0x0,0x2
21322003,0xf4fe86db95eb23c5fd356d0e643dbe3d9c0b7399,0x289ff00235d2b98b0145ff5d4435d3e92f9540a6,0x0,0x2
21322003,0xfd30e6849638c895cd34b7af5215ebc40c5ae531,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0,0x2
21322003,0x361cc2a8ce092d7edad74cf0d9579499b51a73c6,0x3b6b2df0a13dbbf96a17f0fa9150c70a44123aa2,0x53657fa6e3a6,0x2
21322003,0x975fd672fa0378b85b2f409b1c51209f310e8611,0xc413d0cb7eccf096a77a532c868f983204081ad8,0x1fc4827d006200,0x2
21322003,0x336b7fa3f45ccd8cecc972a3fd195f14da7f595f,0xdac17f958d2ee523a2206206994597c13d831ec7,0x0,0x2
